game_id,game_date,season,home_team,away_team,home_starter,away_starter,home_score,away_score,home_won,home_ml,away_ml,open_home_ml,open_away_ml,total_line,open_total,spread,true_home_prob,true_away_prob,ml_move_home,total_move,sharp_home,sharp_away,park_factor,home_win_rate_l10,away_win_rate_l10,win_rate_diff,home_run_diff_l10,away_run_diff_l10,run_diff_diff,home_sp_xfip,away_sp_xfip,xfip_diff,home_sp_era,away_sp_era,home_sp_k_pct,away_sp_k_pct,home_wrc_plus,away_wrc_plus,wrc_diff,home_obp,away_obp
633433,2021-07-03,2021,Kansas City Royals,Minnesota Twins,Brady Singer,J.A. Happ,7,4,1,-116,106,-145.0,125.0,10.0,10.0,-1.5,0.5252,0.4748,29.0,0.0,1,0,1.01,0.1,0.4,-0.30000000000000004,-4.3,-1.1,-3.1999999999999997,,,,,,,,,,,,
633415,2021-07-03,2021,Colorado Rockies,St. Louis Cardinals,Chi Chi González,Johan Oviedo,3,9,0,-111,101,-115.0,-105.0,12.0,12.0,-1.5,0.5139,0.4861,4.0,0.0,0,0,1.38,0.5,0.4,0.09999999999999998,0.6,-1.3,1.9,,,,,,,,,,,,
633403,2021-07-03,2021,Toronto Blue Jays,Tampa Bay Rays,Ross Stripling,Shane McClanahan,6,3,1,-120,110,-115.0,-105.0,10.0,10.5,-1.5,0.5339,0.4661,-5.0,-0.5,0,0,1.04,0.7,0.4,0.29999999999999993,3.1,-0.9,4.0,,,,,,,,,,,,
633417,2021-07-04,2021,New York Yankees,New York Mets,Nestor Cortes,Corey Oswalt,4,2,1,-143,133,-150.0,130.0,7.0,7.0,-1.5,0.5783,0.4217,7.0,0.0,0,0,1.12,0.2,0.6,-0.39999999999999997,-0.8,-1.2,0.3999999999999999,,,,,,,,,,,,
633425,2021-07-04,2021,Seattle Mariners,Texas Rangers,Chris Flexen,Mike Foltynewicz,4,1,1,-138,128,-140.0,120.0,9.0,9.0,-1.5,0.5693,0.4307,2.0,0.0,0,0,0.89,0.7,0.6,0.09999999999999998,0.6,1.0,-0.4,,,,,,,,,,,,
633399,2021-07-04,2021,Oakland Athletics,Boston Red Sox,James Kaprielian,Nick Pivetta,0,1,0,-112,102,-110.0,-110.0,9.0,9.0,-1.5,0.5162,0.4838,-2.0,0.0,0,0,0.9,0.4,0.8,-0.4,-0.1,3.0,-3.1,,,,,,,,,,,,
633391,2021-07-04,2021,Los Angeles Angels,Baltimore Orioles,Patrick Sandoval,Thomas Eshelman,6,5,1,-240,210,-220.0,180.0,10.5,10.0,-1.5,0.6863,0.3137,-20.0,0.5,0,0,0.94,0.5,0.4,0.09999999999999998,-2.0,-2.0,0.0,,,,,,,,,,,,
633434,2021-07-04,2021,Colorado Rockies,St. Louis Cardinals,Germán Márquez,Carlos Martinez,3,2,1,-153,143,-145.0,125.0,11.0,11.0,-1.5,0.5951,0.4049,-8.0,0.0,0,0,1.38,0.5,0.5,0.0,0.1,-0.1,0.2,,,,,,,,,,,,
633431,2021-07-04,2021,Kansas City Royals,Minnesota Twins,Brad Keller,Kenta Maeda,2,6,0,125,-135,115.0,-135.0,10.0,10.0,1.5,0.4362,0.5638,10.0,0.0,0,0,1.01,0.2,0.3,-0.09999999999999998,-3.7,-1.6,-2.1,,,,,,,,,,,,
633423,2021-07-04,2021,Atlanta Braves,Miami Marlins,Charlie Morton,Zach Thompson,8,7,1,-170,160,-185.0,155.0,8.5,9.0,-1.5,0.6208,0.3792,15.0,-0.5,1,0,1.05,0.5,0.5,0.0,1.4,0.4,0.9999999999999999,,,,,,,,,,,,
633410,2021-07-04,2021,Detroit Tigers,Chicago White Sox,Matt Manning,Lucas Giolito,6,5,1,163,-175,150.0,-180.0,9.5,9.0,1.5,0.374,0.626,13.0,0.5,0,0,1.0,0.5,0.6,-0.09999999999999998,-0.8,1.0,-1.8,,,,,,,,,,,,
633408,2021-07-04,2021,Toronto Blue Jays,Tampa Bay Rays,Robbie Ray,Ryan Yarbrough,1,5,0,-168,158,-160.0,135.0,10.0,9.5,-1.5,0.6179,0.3821,-8.0,0.5,0,0,1.04,0.7,0.4,0.29999999999999993,3.3,-1.1,4.4,,,,,,,,,,,,
633422,2021-07-04,2021,Pittsburgh Pirates,Milwaukee Brewers,Tyler Anderson,Freddy Peralta,2,0,1,168,-183,165.0,-195.0,7.5,8.0,1.5,0.3659,0.6341,3.0,-0.5,0,0,0.96,0.3,1.0,-0.7,-2.3,5.1,-7.3999999999999995,,,,,,,,,,,,
633374,2021-07-04,2021,Philadelphia Phillies,San Diego Padres,Vince Velasquez,Blake Snell,1,11,0,120,-130,110.0,-130.0,9.0,9.0,1.5,0.4457,0.5543,10.0,0.0,0,0,1.07,0.4,0.6,-0.19999999999999996,-0.3,0.0,-0.3,,,,,,,,,,,,
633398,2021-07-04,2021,Washington Nationals,Los Angeles Dodgers,Joe Ross,Garrett Cleavinger,1,5,0,125,-135,130.0,-150.0,9.0,9.5,1.5,0.4362,0.5638,-5.0,-0.5,0,0,0.95,0.5,0.8,-0.30000000000000004,-0.2,1.9,-2.1,,,,,,,,,,,,
633379,2021-07-04,2021,Seattle Mariners,Texas Rangers,Marco Gonzales,Jordan Lyles,3,7,0,-138,128,-140.0,120.0,9.0,9.0,-1.5,0.5693,0.4307,2.0,0.0,0,0,0.89,0.7,0.6,0.09999999999999998,0.6,1.0,-0.4,,,,,,,,,,,,
633453,2021-07-04,2021,Los Angeles Angels,Baltimore Orioles,Alex Cobb,Jorge López,4,1,1,-240,210,-220.0,180.0,10.5,10.0,-1.5,0.6863,0.3137,-20.0,0.5,0,0,0.94,0.5,0.4,0.09999999999999998,-2.0,-2.0,0.0,,,,,,,,,,,,
633424,2021-07-04,2021,Colorado Rockies,St. Louis Cardinals,Kyle Freeland,Wade LeBlanc,3,2,1,-153,143,-145.0,125.0,11.0,11.0,-1.5,0.5951,0.4049,-8.0,0.0,0,0,1.38,0.5,0.5,0.0,0.1,-0.1,0.2,,,,,,,,,,,,
633428,2021-07-04,2021,Cincinnati Reds,Chicago Cubs,Wade Miley,Kyle Hendricks,3,2,1,-115,105,-125.0,105.0,9.5,9.5,-1.5,0.523,0.477,10.0,0.0,0,0,1.18,0.5,0.2,0.3,-0.2,-2.2,2.0,,,,,,,,,,,,
633412,2021-07-05,2021,New York Mets,Milwaukee Brewers,Tylor Megill,Brandon Woodruff,4,2,1,115,-125,150.0,-180.0,7.5,7.5,1.5,0.4557,0.5443,-35.0,0.0,0,1,0.97,0.6,0.9,-0.30000000000000004,-1.1,4.8,-5.9,,,,,,,,,,,,
633361,2021-07-05,2021,Miami Marlins,Los Angeles Dodgers,Trevor Rogers,Walker Buehler,5,4,1,112,-122,145.0,-170.0,6.5,7.0,1.5,0.4619,0.5381,-33.0,-0.5,0,1,0.88,0.5,0.9,-0.4,0.5,2.5,-2.0,,,,,,,,,,,,
633411,2021-07-05,2021,Pittsburgh Pirates,Atlanta Braves,Chase De Jong,Max Fried,11,1,1,175,-190,150.0,-180.0,9.0,8.5,1.5,0.3569,0.6431,25.0,0.5,0,0,0.96,0.3,0.6,-0.3,-2.7,1.9,-4.6,,,,,,,,,,,,
633487,2021-07-05,2021,Minnesota Twins,Chicago White Sox,Bailey Ober,Dylan Cease,8,5,1,115,-125,-105.0,-115.0,10.0,9.5,1.5,0.4557,0.5443,220.0,0.5,0,0,1.02,0.4,0.5,-0.09999999999999998,-0.9,0.8,-1.7000000000000002,,,,,,,,,,,,
633376,2021-07-06,2021,Miami Marlins,Los Angeles Dodgers,Pablo López,Tony Gonsolin,2,1,1,124,-134,105.0,-125.0,8.0,7.5,1.5,0.4381,0.5619,19.0,0.5,0,0,0.88,0.6,0.9,-0.30000000000000004,1.0,2.8,-1.7999999999999998,,,,,,,,,,,,
633384,2021-07-06,2021,Pittsburgh Pirates,Atlanta Braves,Chad Kuhl,Ian Anderson,2,1,1,169,-184,150.0,-180.0,9.0,8.5,1.5,0.3646,0.6354,19.0,0.5,0,0,0.96,0.4,0.6,-0.19999999999999996,-1.5,1.1,-2.6,,,,,,,,,,,,
633413,2021-07-06,2021,Baltimore Orioles,Toronto Blue Jays,Spenser Watkins,Steven Matz,7,5,1,170,-185,165.0,-195.0,11.0,11.0,1.5,0.3633,0.6367,5.0,0.0,0,0,1.08,0.4,0.6,-0.19999999999999996,-0.9,2.7,-3.6,,,,,,,,,,,,
633378,2021-07-06,2021,San Diego Padres,Washington Nationals,Joe Musgrove,Jon Lester,5,7,0,-162,152,-190.0,160.0,9.0,9.0,-1.5,0.6091,0.3909,28.0,0.0,1,0,0.9,0.6,0.4,0.19999999999999996,0.9,-0.7,1.6,,,,,,,,,,,,
633386,2021-07-06,2021,Chicago Cubs,Philadelphia Phillies,Zach Davies,Matt Moore,3,13,0,126,-136,110.0,-130.0,10.0,9.5,1.5,0.4343,0.5657,16.0,0.5,0,0,1.06,0.1,0.4,-0.30000000000000004,-2.9,-1.2,-1.7,,,,,,,,,,,,
633363,2021-07-06,2021,Kansas City Royals,Cincinnati Reds,Mike Minor,Vladimir Gutierrez,2,6,0,143,-153,140.0,-165.0,9.5,9.5,1.5,0.4049,0.5951,3.0,0.0,0,0,1.01,0.2,0.6,-0.39999999999999997,-3.4,0.1,-3.5,,,,,,,,,,,,
633400,2021-07-06,2021,Texas Rangers,Detroit Tigers,Kolby Allard,Wily Peralta,3,7,0,-167,157,-170.0,145.0,9.0,9.0,-1.5,0.6165,0.3835,3.0,0.0,0,0,1.1,0.7,0.5,0.19999999999999996,2.2,-1.1,3.3000000000000003,,,,,,,,,,,,
633389,2021-07-06,2021,Los Angeles Angels,Boston Red Sox,José Suarez,Martín Pérez,4,5,0,103,-113,-110.0,-110.0,8.5,9.5,1.5,0.4815,0.5185,213.0,-1.0,0,0,0.94,0.7,0.9,-0.20000000000000007,-0.5,3.2,-3.7,,,,,,,,,,,,
633349,2021-07-07,2021,Texas Rangers,Detroit Tigers,Kyle Gibson,Casey Mize,3,5,0,-142,132,-150.0,130.0,8.0,8.0,-1.5,0.5765,0.4235,8.0,0.0,0,0,1.1,0.6,0.6,0.0,1.6,0.2,1.4000000000000001,,,,,,,,,,,,
633335,2021-07-07,2021,Minnesota Twins,Chicago White Sox,Michael Pineda,Lance Lynn,1,6,0,-112,102,105.0,-125.0,8.5,8.5,-1.5,0.5162,0.4838,-217.0,0.0,0,0,1.02,0.4,0.5,-0.09999999999999998,-0.7,0.6,-1.2999999999999998,,,,,,,,,,,,
633383,2021-07-07,2021,Kansas City Royals,Cincinnati Reds,Brady Singer,Sonny Gray,2,5,0,116,-126,125.0,-145.0,9.5,9.5,1.5,0.4537,0.5463,-9.0,0.0,0,0,1.01,0.2,0.6,-0.39999999999999997,-3.3,0.3,-3.5999999999999996,,,,,,,,,,,,
633330,2021-07-07,2021,Pittsburgh Pirates,Atlanta Braves,Wil Crowe,Drew Smyly,3,14,0,141,-151,140.0,-165.0,9.5,9.0,1.5,0.4082,0.5918,1.0,0.5,0,0,0.96,0.4,0.5,-0.09999999999999998,-1.5,0.9,-2.4,,,,,,,,,,,,
633385,2021-07-07,2021,Los Angeles Angels,Boston Red Sox,Andrew Heaney,Eduardo Rodriguez,5,4,1,119,-129,-105.0,-115.0,9.5,9.0,1.5,0.4477,0.5523,224.0,0.5,0,0,0.94,0.7,0.9,-0.20000000000000007,-0.5,3.1,-3.6,,,,,,,,,,,,
633332,2021-07-07,2021,Baltimore Orioles,Toronto Blue Jays,Matt Harvey,Hyun Jin Ryu,2,10,0,169,-184,190.0,-235.0,11.0,10.5,1.5,0.3646,0.6354,-21.0,0.5,0,1,1.08,0.5,0.5,0.0,0.2,1.6,-1.4000000000000001,,,,,,,,,,,,
633342,2021-07-07,2021,New York Mets,Milwaukee Brewers,Robert Stock,Brett Anderson,0,5,0,-170,160,-180.0,150.0,4.5,4.5,-1.5,0.6208,0.3792,10.0,0.0,0,0,0.97,0.5,0.8,-0.30000000000000004,-1.4,3.9,-5.3,,,,,,,,,,,,
633382,2021-07-07,2021,Seattle Mariners,New York Yankees,Justus Sheffield,Jameson Taillon,1,12,0,-118,108,110.0,-130.0,8.5,8.5,-1.5,0.5296,0.4704,-228.0,0.0,0,0,0.89,0.7,0.2,0.49999999999999994,0.7,-1.3,2.0,,,,,,,,,,,,
633333,2021-07-07,2021,Miami Marlins,Los Angeles Dodgers,Ross Detwiler,Jake Reed,9,6,1,150,-160,145.0,-170.0,9.0,9.0,1.5,0.3939,0.6061,5.0,0.0,0,0,0.88,0.6,0.8,-0.20000000000000007,0.2,2.3,-2.0999999999999996,,,,,,,,,,,,
633381,2021-07-07,2021,Arizona Diamondbacks,Colorado Rockies,Merrill Kelly,Jon Gray,4,3,1,-104,-106,-120.0,100.0,9.5,9.5,1.5,0.4977,0.5023,16.0,0.0,1,0,0.92,0.2,0.6,-0.39999999999999997,-1.7,0.1,-1.8,,,,,,,,,,,,
633370,2021-07-07,2021,Los Angeles Angels,Boston Red Sox,Shohei Ohtani,Nathan Eovaldi,5,3,1,119,-129,-105.0,-115.0,9.5,9.0,1.5,0.4477,0.5523,224.0,0.5,0,0,0.94,0.7,0.9,-0.20000000000000007,-0.5,3.1,-3.6,,,,,,,,,,,,
633352,2021-07-07,2021,Minnesota Twins,Chicago White Sox,José Berríos,Carlos Rodón,1,4,0,-112,102,105.0,-125.0,8.5,8.5,-1.5,0.5162,0.4838,-217.0,0.0,0,0,1.02,0.4,0.5,-0.09999999999999998,-0.7,0.6,-1.2999999999999998,,,,,,,,,,,,
633406,2021-07-07,2021,Houston Astros,Oakland Athletics,Framber Valdez,Chris Bassitt,9,6,1,-154,144,-145.0,125.0,8.5,8.5,-1.5,0.5967,0.4033,-9.0,0.0,0,0,1.0,0.6,0.4,0.19999999999999996,-0.5,0.0,-0.5,,,,,,,,,,,,
633369,2021-07-07,2021,Kansas City Royals,Cincinnati Reds,Kris Bubic,Luis Castillo,7,6,1,116,-126,125.0,-145.0,9.5,9.5,1.5,0.4537,0.5463,-9.0,0.0,0,0,1.01,0.2,0.6,-0.39999999999999997,-3.3,0.3,-3.5999999999999996,,,,,,,,,,,,
633393,2021-07-07,2021,Chicago Cubs,Philadelphia Phillies,Jake Arrieta,Aaron Nola,10,15,0,128,-138,120.0,-140.0,7.5,7.5,1.5,0.4307,0.5693,8.0,0.0,0,0,1.06,0.0,0.5,-0.5,-4.3,-0.1,-4.2,,,,,,,,,,,,
633364,2021-07-07,2021,Texas Rangers,Detroit Tigers,Dane Dunning,José Ureña,10,5,1,-142,132,-150.0,130.0,8.0,8.0,-1.5,0.5765,0.4235,8.0,0.0,0,0,1.1,0.6,0.6,0.0,1.6,0.2,1.4000000000000001,,,,,,,,,,,,
633396,2021-07-07,2021,San Diego Padres,Washington Nationals,Ryan Weathers,Erick Fedde,7,4,1,-170,160,-180.0,150.0,8.0,8.5,-1.5,0.6208,0.3792,10.0,-0.5,0,0,0.9,0.5,0.4,0.09999999999999998,0.5,-0.9,1.4,,,,,,,,,,,,
633392,2021-07-08,2021,Arizona Diamondbacks,Colorado Rockies,Jake Faria,Chi Chi González,3,9,0,-115,105,-125.0,105.0,9.5,9.0,-1.5,0.523,0.477,10.0,0.5,0,0,0.92,0.3,0.6,-0.3,-1.0,0.1,-1.1,,,,,,,,,,,,
633354,2021-07-08,2021,Houston Astros,Oakland Athletics,Lance McCullers Jr.,Frankie Montas,1,2,0,-172,161,-165.0,140.0,9.0,9.0,-1.5,0.6227,0.3773,-7.0,0.0,0,0,1.0,0.6,0.3,0.3,-0.2,-0.7,0.49999999999999994,,,,,,,,,,,,
633334,2021-07-08,2021,Miami Marlins,Los Angeles Dodgers,Sandy Alcantara,Julio Urías,1,6,0,146,-156,140.0,-165.0,7.0,7.5,1.5,0.4002,0.5998,6.0,-0.5,0,0,0.88,0.6,0.7,-0.09999999999999998,0.4,1.9,-1.5,,,,,,,,,,,,
633371,2021-07-08,2021,Seattle Mariners,New York Yankees,Yusei Kikuchi,Nick Nelson,4,5,0,124,-134,120.0,-140.0,8.5,9.0,1.5,0.4381,0.5619,4.0,-0.5,0,0,0.89,0.6,0.3,0.3,-0.5,0.0,-0.5,,,,,,,,,,,,
633315,2021-07-08,2021,Seattle Mariners,New York Yankees,Logan Gilbert,Jordan Montgomery,4,0,1,124,-134,120.0,-140.0,8.5,9.0,1.5,0.4381,0.5619,4.0,-0.5,0,0,0.89,0.6,0.3,0.3,-0.5,0.0,-0.5,,,,,,,,,,,,
633355,2021-07-08,2021,Arizona Diamondbacks,Colorado Rockies,Humberto Castellanos,Antonio Senzatela,6,4,1,-115,105,-125.0,105.0,9.5,9.0,-1.5,0.523,0.477,10.0,0.5,0,0,0.92,0.3,0.6,-0.3,-1.0,0.1,-1.1,,,,,,,,,,,,
633368,2021-07-08,2021,Houston Astros,Oakland Athletics,Luis Garcia,Sean Manaea,4,3,1,-172,161,-165.0,140.0,9.0,9.0,-1.5,0.6227,0.3773,-7.0,0.0,0,0,1.0,0.6,0.3,0.3,-0.2,-0.7,0.49999999999999994,,,,,,,,,,,,
633375,2021-07-08,2021,Chicago Cubs,Philadelphia Phillies,Alec Mills,Zack Wheeler,8,3,1,-106,-104,-115.0,-105.0,7.5,8.0,-1.5,0.5023,0.4977,9.0,-0.5,0,0,1.06,0.0,0.6,-0.6,-4.7,0.5,-5.2,,,,,,,,,,,,
633362,2021-07-08,2021,San Diego Padres,Washington Nationals,Chris Paddack,Patrick Corbin,5,15,0,-148,138,-140.0,120.0,7.0,6.5,-1.5,0.5868,0.4132,-8.0,0.5,0,0,0.9,0.5,0.4,0.09999999999999998,0.2,-0.3,0.5,,,,,,,,,,,,
633336,2021-07-09,2021,Miami Marlins,Atlanta Braves,Zach Thompson,Charlie Morton,0,5,0,142,-152,125.0,-145.0,8.0,7.5,1.5,0.4066,0.5934,17.0,0.5,0,0,0.88,0.6,0.6,0.0,0.3,2.3,-1.9999999999999998,,,,,,,,,,,,
633357,2021-07-09,2021,Boston Red Sox,Philadelphia Phillies,Garrett Richards,Vince Velasquez,11,5,1,-128,118,-135.0,115.0,11.5,10.5,-1.5,0.5503,0.4497,7.0,1.0,0,0,1.14,0.7,0.6,0.09999999999999998,1.9,0.1,1.7999999999999998,,,,,,,,,,,,
633308,2021-07-09,2021,New York Mets,Pittsburgh Pirates,Taijuan Walker,JT Brubaker,13,4,1,-200,180,-195.0,165.0,7.5,7.5,-1.5,0.6512,0.3488,-5.0,0.0,0,0,0.97,0.4,0.4,0.0,-1.8,-2.9,1.0999999999999999,,,,,,,,,,,,
633338,2021-07-09,2021,Tampa Bay Rays,Toronto Blue Jays,Shane McClanahan,Alek Manoah,7,1,1,-122,112,-135.0,115.0,8.5,9.0,-1.5,0.5381,0.4619,13.0,-0.5,1,0,0.91,0.4,0.6,-0.19999999999999996,-0.3,1.7,-2.0,,,,,,,,,,,,
633365,2021-07-09,2021,Chicago Cubs,St. Louis Cardinals,Kyle Hendricks,Wade LeBlanc,10,5,1,-148,138,-180.0,150.0,7.5,8.0,-1.5,0.5868,0.4132,32.0,-0.5,1,0,1.06,0.1,0.6,-0.5,-3.8,1.1,-4.9,,,,,,,,,,,,
633351,2021-07-09,2021,Milwaukee Brewers,Cincinnati Reds,Adrian Houser,Tyler Mahle,5,3,1,-117,107,-110.0,-110.0,9.0,8.5,-1.5,0.5274,0.4726,-7.0,0.5,0,0,1.03,0.8,0.6,0.20000000000000007,3.9,0.3,3.6,,,,,,,,,,,,
633359,2021-07-09,2021,Minnesota Twins,Detroit Tigers,J.A. Happ,Tarik Skubal,5,3,1,-230,205,-190.0,160.0,9.5,9.5,-1.5,0.6801,0.3199,-40.0,0.0,0,0,1.02,0.3,0.7,-0.39999999999999997,-2.1,0.0,-2.1,,,,,,,,,,,,
633377,2021-07-09,2021,Baltimore Orioles,Chicago White Sox,Jorge López,Dallas Keuchel,1,12,0,122,-132,125.0,-145.0,10.0,10.5,1.5,0.4419,0.5581,-3.0,-0.5,0,0,1.08,0.4,0.6,-0.19999999999999996,0.1,1.8,-1.7,,,,,,,,,,,,
633316,2021-07-10,2021,Texas Rangers,Oakland Athletics,Mike Foltynewicz,James Kaprielian,4,8,0,116,-126,125.0,-145.0,9.0,9.0,1.5,0.4537,0.5463,-9.0,0.0,0,0,1.1,0.5,0.3,0.2,0.6,-0.9,1.5,,,,,,,,,,,,
633304,2021-07-10,2021,Houston Astros,New York Yankees,Zack Greinke,Gerrit Cole,0,1,0,-104,-106,-110.0,-110.0,8.0,8.5,1.5,0.4977,0.5023,6.0,-0.5,0,0,1.0,0.6,0.4,0.19999999999999996,-0.2,0.6,-0.8,,,,,,,,,,,,
633356,2021-07-10,2021,Chicago Cubs,St. Louis Cardinals,Zach Davies,Kwang Hyun Kim,0,6,0,-111,101,-120.0,100.0,8.0,7.0,-1.5,0.5139,0.4861,9.0,1.0,0,0,1.06,0.2,0.5,-0.3,-2.5,0.0,-2.5,,,,,,,,,,,,
633312,2021-07-10,2021,Miami Marlins,Atlanta Braves,Trevor Rogers,Max Fried,4,5,0,-110,100,100.0,-120.0,7.0,7.0,-1.5,0.5116,0.4884,-210.0,0.0,0,0,0.88,0.6,0.6,0.0,-0.1,2.4,-2.5,,,,,,,,,,,,
633344,2021-07-10,2021,Boston Red Sox,Philadelphia Phillies,Martín Pérez,Matt Moore,2,11,0,-155,145,-130.0,110.0,11.0,11.0,-1.5,0.5983,0.4017,-25.0,0.0,0,0,1.14,0.7,0.5,0.19999999999999996,2.4,0.0,2.4,,,,,,,,,,,,
633295,2021-07-10,2021,New York Mets,Pittsburgh Pirates,Marcus Stroman,Tyler Anderson,2,6,0,-185,170,-195.0,165.0,6.0,5.5,-1.5,0.6367,0.3633,10.0,0.5,0,0,0.97,0.4,0.4,0.0,-1.0,-3.4,2.4,,,,,,,,,,,,
633313,2021-07-10,2021,Milwaukee Brewers,Cincinnati Reds,Freddy Peralta,Vladimir Gutierrez,3,4,0,-205,185,-200.0,170.0,8.5,8.0,-1.5,0.657,0.343,-5.0,0.5,0,0,1.03,0.8,0.6,0.20000000000000007,3.1,0.5,2.6,,,,,,,,,,,,
633289,2021-07-10,2021,Minnesota Twins,Detroit Tigers,Bailey Ober,Kyle Funkhouser,9,4,1,-180,165,-170.0,145.0,9.5,9.5,-1.5,0.6301,0.3699,-10.0,0.0,0,0,1.02,0.3,0.6,-0.3,-1.9,-0.3,-1.5999999999999999,,,,,,,,,,,,
633350,2021-07-10,2021,Baltimore Orioles,Chicago White Sox,Thomas Eshelman,Lucas Giolito,3,8,0,180,-200,175.0,-210.0,10.5,10.0,1.5,0.3488,0.6512,5.0,0.5,0,0,1.08,0.4,0.7,-0.29999999999999993,-0.7,2.9,-3.5999999999999996,,,,,,,,,,,,
633341,2021-07-10,2021,Seattle Mariners,Los Angeles Angels,Marco Gonzales,Alex Cobb,7,3,1,-107,-103,-105.0,-115.0,8.0,8.5,-1.5,0.5046,0.4954,-2.0,-0.5,0,0,0.89,0.5,0.8,-0.30000000000000004,-0.9,0.6,-1.5,,,,,,,,,,,,
633367,2021-07-10,2021,San Diego Padres,Colorado Rockies,Reiss Knehr,Kyle Freeland,4,2,1,-208,188,-170.0,145.0,7.5,7.5,-1.5,0.6604,0.3396,-38.0,0.0,0,0,0.9,0.5,0.7,-0.19999999999999996,0.1,1.6,-1.5,,,,,,,,,,,,
633320,2021-07-10,2021,Los Angeles Dodgers,Arizona Diamondbacks,David Price,Taylor Widener,2,5,0,-296,256,-275.0,225.0,8.0,7.5,-1.5,0.7269,0.2731,-21.0,0.5,0,0,0.93,0.7,0.3,0.39999999999999997,1.8,-2.2,4.0,,,,,,,,,,,,
633407,2021-07-10,2021,Milwaukee Brewers,Cincinnati Reds,Eric Lauer,Wade Miley,0,2,0,-205,185,-200.0,170.0,8.5,8.0,-1.5,0.657,0.343,-5.0,0.5,0,0,1.03,0.8,0.6,0.20000000000000007,3.1,0.5,2.6,,,,,,,,,,,,
633348,2021-07-10,2021,Houston Astros,New York Yankees,Jake Odorizzi,Nestor Cortes,0,4,0,-104,-106,-110.0,-110.0,8.0,8.5,1.5,0.4977,0.5023,6.0,-0.5,0,0,1.0,0.6,0.4,0.19999999999999996,-0.2,0.6,-0.8,,,,,,,,,,,,
633366,2021-07-10,2021,Minnesota Twins,Detroit Tigers,Kenta Maeda,Matt Manning,4,2,1,-180,165,-170.0,145.0,9.5,9.5,-1.5,0.6301,0.3699,-10.0,0.0,0,0,1.02,0.3,0.6,-0.3,-1.9,-0.3,-1.5999999999999999,,,,,,,,,,,,
633345,2021-07-10,2021,Texas Rangers,Oakland Athletics,Jordan Lyles,Cole Irvin,3,2,1,116,-126,125.0,-145.0,9.0,9.0,1.5,0.4537,0.5463,-9.0,0.0,0,0,1.1,0.5,0.3,0.2,0.6,-0.9,1.5,,,,,,,,,,,,
633293,2021-07-10,2021,Tampa Bay Rays,Toronto Blue Jays,Ryan Yarbrough,Ross Stripling,5,2,1,-112,102,-120.0,100.0,9.0,8.0,-1.5,0.5162,0.4838,8.0,1.0,0,0,0.91,0.4,0.5,-0.09999999999999998,-0.7,0.8,-1.5,,,,,,,,,,,,
633318,2021-07-11,2021,Seattle Mariners,Los Angeles Angels,Héctor Santiago,José Suarez,1,7,0,-109,-101,-105.0,-115.0,9.0,9.0,1.5,0.5093,0.4907,-4.0,0.0,0,0,0.89,0.6,0.7,-0.09999999999999998,-0.3,0.0,-0.3,,,,,,,,,,,,
633314,2021-07-11,2021,San Diego Padres,Colorado Rockies,Ryan Weathers,Jon Gray,1,3,0,-186,171,-180.0,150.0,8.5,9.0,-1.5,0.638,0.362,-6.0,-0.5,0,0,0.9,0.5,0.6,-0.09999999999999998,0.2,1.2,-1.0,,,,,,,,,,,,
633302,2021-07-11,2021,Los Angeles Dodgers,Arizona Diamondbacks,Tony Gonsolin,Merrill Kelly,7,4,1,-300,260,-235.0,190.0,9.0,8.5,-1.5,0.7297,0.2703,-65.0,0.5,0,0,0.93,0.6,0.4,0.19999999999999996,1.4,-1.3,2.7,,,,,,,,,,,,
633297,2021-07-11,2021,Texas Rangers,Oakland Athletics,Kolby Allard,Chris Bassitt,1,4,0,125,-135,130.0,-150.0,8.0,8.5,1.5,0.4362,0.5638,-5.0,-0.5,0,0,1.1,0.4,0.4,0.0,-0.1,-0.4,0.30000000000000004,,,,,,,,,,,,
633340,2021-07-11,2021,Houston Astros,New York Yankees,Framber Valdez,Jameson Taillon,8,7,1,-130,120,-160.0,135.0,8.5,9.0,-1.5,0.5543,0.4457,30.0,-0.5,1,0,1.0,0.6,0.5,0.09999999999999998,0.5,0.7,-0.19999999999999996,,,,,,,,,,,,
633307,2021-07-11,2021,Minnesota Twins,Detroit Tigers,José Berríos,Wily Peralta,12,9,1,-220,200,-225.0,185.0,9.0,9.0,-1.5,0.6735,0.3265,5.0,0.0,0,0,1.02,0.5,0.5,0.0,-0.8,-0.2,-0.6000000000000001,,,,,,,,,,,,
633324,2021-07-11,2021,Miami Marlins,Atlanta Braves,Pablo López,Ian Anderson,7,4,1,-128,118,-105.0,-115.0,6.5,7.0,-1.5,0.5503,0.4497,-23.0,-0.5,0,0,0.88,0.5,0.7,-0.19999999999999996,-0.7,2.6,-3.3,,,,,,,,,,,,
633274,2021-07-11,2021,Milwaukee Brewers,Cincinnati Reds,Brandon Woodruff,Luis Castillo,1,3,0,-169,159,-145.0,125.0,7.5,7.0,-1.5,0.6194,0.3806,-24.0,0.5,0,0,1.03,0.6,0.8,-0.20000000000000007,1.9,1.1,0.7999999999999998,,,,,,,,,,,,
